id ; Experiment ; nb_agents ; cost
87 ; offices_range1_agents ; 30 ; 174.0
88 ; offices_range1_agents ; 40 ; 179.0
89 ; offices_range1_agents ; 10 ; 181.0
90 ; offices_range1_agents ; 50 ; 181.0
91 ; offices_range1_agents ; 20 ; 184.0
92 ; offices_range1_agents ; 20 ; 186.0
93 ; offices_range1_agents ; 40 ; 186.0
94 ; offices_range1_agents ; 40 ; 189.0
95 ; offices_range1_agents ; 5 ; 196.0
96 ; offices_range1_agents ; 10 ; 197.0
97 ; offices_range1_agents ; 10 ; 198.0
98 ; offices_range1_agents ; 50 ; 198.0
99 ; offices_range1_agents ; 10 ; 201.0
100 ; offices_range1_agents ; 40 ; 202.0
101 ; offices_range1_agents ; 40 ; 204.0
102 ; offices_range1_agents ; 50 ; 204.0
103 ; offices_range1_agents ; 40 ; 205.0
104 ; offices_range1_agents ; 30 ; 209.0
105 ; offices_range1_agents ; 10 ; 210.0
106 ; offices_range1_agents ; 30 ; 213.0
107 ; offices_range1_agents ; 30 ; 214.0
108 ; offices_range1_agents ; 40 ; 217.0
109 ; offices_range1_agents ; 40 ; 219.0
110 ; offices_range1_agents ; 30 ; 220.0
111 ; offices_range1_agents ; 30 ; 224.0
112 ; offices_range1_agents ; 40 ; 227.0
113 ; offices_range1_agents ; 20 ; 228.0
114 ; offices_range1_agents ; 50 ; 232.0
115 ; offices_range1_agents ; 15 ; 238.0
116 ; offices_range1_agents ; 30 ; 238.0
117 ; offices_range1_agents ; 20 ; 242.0
118 ; offices_range1_agents ; 50 ; 242.0
119 ; offices_range1_agents ; 15 ; 243.0
120 ; offices_range1_agents ; 40 ; 246.0
121 ; offices_range1_agents ; 40 ; 248.0
122 ; offices_range1_agents ; 30 ; 250.0
123 ; offices_range1_agents ; 20 ; 251.0
124 ; offices_range1_agents ; 40 ; 264.0
125 ; offices_range1_agents ; 20 ; 268.0
126 ; offices_range1_agents ; 30 ; 268.0
127 ; offices_range1_agents ; 20 ; 276.0
128 ; offices_range1_agents ; 20 ; 284.0
129 ; offices_range1_agents ; 40 ; 289.0
130 ; offices_range1_agents ; 20 ; 290.0
131 ; offices_range1_agents ; 50 ; 293.0
132 ; offices_range1_agents ; 10 ; 297.0
133 ; offices_range1_agents ; 50 ; 297.0
134 ; offices_range1_agents ; 20 ; 298.0
135 ; offices_range1_agents ; 50 ; 300.0
136 ; offices_range1_agents ; 20 ; 303.0
137 ; offices_range1_agents ; 50 ; 308.0
138 ; offices_range1_agents ; 50 ; 317.0
139 ; offices_range1_agents ; 40 ; 330.0
140 ; offices_range1_agents ; 50 ; 330.0
141 ; offices_range1_agents ; 20 ; 334.0
142 ; offices_range1_agents ; 20 ; 334.0
143 ; offices_range1_agents ; 30 ; 346.0
144 ; offices_range1_agents ; 60 ; 346.0
145 ; offices_range1_agents ; 60 ; 359.0
146 ; offices_range1_agents ; 40 ; 368.0
147 ; offices_range1_agents ; 20 ; 371.0
148 ; offices_range1_agents ; 15 ; 397.0
149 ; offices_range1_agents ; 50 ; 400.0
150 ; offices_range1_agents ; 50 ; 410.0
151 ; offices_range1_agents ; 50 ; 413.0
152 ; offices_range1_agents ; 60 ; 418.0
153 ; offices_range1_agents ; 50 ; 419.0
154 ; offices_range1_agents ; 60 ; 421.0
155 ; offices_range1_agents ; 20 ; 429.0
156 ; offices_range1_agents ; 50 ; 458.0
157 ; offices_range1_agents ; 60 ; 462.0
158 ; offices_range1_agents ; 60 ; 470.0
159 ; offices_range1_agents ; 60 ; 488.0
160 ; offices_range1_agents ; 60 ; 496.0
161 ; offices_range1_agents ; 80 ; 500.0
162 ; offices_range1_agents ; 50 ; 501.0
163 ; offices_range1_agents ; 50 ; 513.0
164 ; offices_range1_agents ; 60 ; 522.0
165 ; offices_range1_agents ; 80 ; 523.0
166 ; offices_range1_agents ; 10 ; 539.0
167 ; offices_range1_agents ; 60 ; 542.0
168 ; offices_range1_agents ; 60 ; 568.0
169 ; offices_range1_agents ; 60 ; 588.0
170 ; offices_range1_agents ; 80 ; 616.0
171 ; offices_range1_agents ; 60 ; 637.0
172 ; offices_range1_agents ; 80 ; 644.0
173 ; offices_range1_agents ; 80 ; 654.0
174 ; offices_range1_agents ; 60 ; 677.0
175 ; offices_range1_agents ; 100 ; 686.0
176 ; offices_range1_agents ; 80 ; 699.0
177 ; offices_range1_agents ; 60 ; 706.0
178 ; offices_range1_agents ; 80 ; 740.0
179 ; offices_range1_agents ; 80 ; 750.0
180 ; offices_range1_agents ; 80 ; 758.0
181 ; offices_range1_agents ; 60 ; 825.0
182 ; offices_range1_agents ; 80 ; 860.0
183 ; offices_range1_agents ; 20 ; 876.0
184 ; offices_range1_agents ; 50 ; 920.0
185 ; offices_range1_agents ; 60 ; 956.0
186 ; offices_range1_agents ; 100 ; 961.0
187 ; offices_range1_agents ; 60 ; 1016.0
188 ; offices_range1_agents ; 80 ; 1018.0
189 ; offices_range1_agents ; 20 ; 1104.0
190 ; offices_range1_agents ; 80 ; 1176.0
191 ; offices_range1_agents ; 60 ; 1409.0
