id ; Experiment ; nb_agents ; time
71 ; pyramid_range3_3d_agents ; 20 ; 0.13
72 ; pyramid_range3_3d_agents ; 20 ; 0.13
73 ; pyramid_range3_3d_agents ; 20 ; 0.13
74 ; pyramid_range3_3d_agents ; 2 ; 0.14
75 ; pyramid_range3_3d_agents ; 10 ; 0.14
76 ; pyramid_range3_3d_agents ; 10 ; 0.14
77 ; pyramid_range3_3d_agents ; 15 ; 0.14
78 ; pyramid_range3_3d_agents ; 20 ; 0.14
79 ; pyramid_range3_3d_agents ; 20 ; 0.14
80 ; pyramid_range3_3d_agents ; 10 ; 0.15
81 ; pyramid_range3_3d_agents ; 15 ; 0.15
82 ; pyramid_range3_3d_agents ; 20 ; 0.15
83 ; pyramid_range3_3d_agents ; 20 ; 0.15
84 ; pyramid_range3_3d_agents ; 20 ; 0.18
85 ; pyramid_range3_3d_agents ; 15 ; 0.19
86 ; pyramid_range3_3d_agents ; 15 ; 0.19
87 ; pyramid_range3_3d_agents ; 20 ; 0.2
88 ; pyramid_range3_3d_agents ; 30 ; 0.21
89 ; pyramid_range3_3d_agents ; 15 ; 0.22
90 ; pyramid_range3_3d_agents ; 20 ; 0.23
91 ; pyramid_range3_3d_agents ; 30 ; 0.23
92 ; pyramid_range3_3d_agents ; 20 ; 0.24
93 ; pyramid_range3_3d_agents ; 15 ; 0.26
94 ; pyramid_range3_3d_agents ; 20 ; 0.27
95 ; pyramid_range3_3d_agents ; 30 ; 0.28
96 ; pyramid_range3_3d_agents ; 30 ; 0.35
97 ; pyramid_range3_3d_agents ; 40 ; 0.35
98 ; pyramid_range3_3d_agents ; 20 ; 0.36
99 ; pyramid_range3_3d_agents ; 20 ; 0.36
100 ; pyramid_range3_3d_agents ; 30 ; 0.37
101 ; pyramid_range3_3d_agents ; 40 ; 0.37
102 ; pyramid_range3_3d_agents ; 40 ; 0.37
103 ; pyramid_range3_3d_agents ; 15 ; 0.39
104 ; pyramid_range3_3d_agents ; 20 ; 0.4
105 ; pyramid_range3_3d_agents ; 20 ; 0.43
106 ; pyramid_range3_3d_agents ; 30 ; 0.48
107 ; pyramid_range3_3d_agents ; 30 ; 0.52
108 ; pyramid_range3_3d_agents ; 20 ; 0.55
109 ; pyramid_range3_3d_agents ; 60 ; 0.59
110 ; pyramid_range3_3d_agents ; 30 ; 0.62
111 ; pyramid_range3_3d_agents ; 40 ; 0.62
112 ; pyramid_range3_3d_agents ; 40 ; 0.64
113 ; pyramid_range3_3d_agents ; 30 ; 0.66
114 ; pyramid_range3_3d_agents ; 40 ; 0.66
115 ; pyramid_range3_3d_agents ; 50 ; 0.66
116 ; pyramid_range3_3d_agents ; 40 ; 0.71
117 ; pyramid_range3_3d_agents ; 40 ; 0.74
118 ; pyramid_range3_3d_agents ; 30 ; 0.81
119 ; pyramid_range3_3d_agents ; 40 ; 0.83
120 ; pyramid_range3_3d_agents ; 50 ; 0.84
121 ; pyramid_range3_3d_agents ; 50 ; 0.89
122 ; pyramid_range3_3d_agents ; 50 ; 0.93
123 ; pyramid_range3_3d_agents ; 40 ; 0.94
124 ; pyramid_range3_3d_agents ; 30 ; 0.95
125 ; pyramid_range3_3d_agents ; 40 ; 0.96
126 ; pyramid_range3_3d_agents ; 40 ; 0.97
127 ; pyramid_range3_3d_agents ; 50 ; 1.0
128 ; pyramid_range3_3d_agents ; 50 ; 1.0
129 ; pyramid_range3_3d_agents ; 30 ; 1.03
130 ; pyramid_range3_3d_agents ; 30 ; 1.03
131 ; pyramid_range3_3d_agents ; 30 ; 1.06
132 ; pyramid_range3_3d_agents ; 50 ; 1.07
133 ; pyramid_range3_3d_agents ; 60 ; 1.07
134 ; pyramid_range3_3d_agents ; 30 ; 1.09
135 ; pyramid_range3_3d_agents ; 30 ; 1.1
136 ; pyramid_range3_3d_agents ; 50 ; 1.12
137 ; pyramid_range3_3d_agents ; 30 ; 1.18
138 ; pyramid_range3_3d_agents ; 40 ; 1.18
139 ; pyramid_range3_3d_agents ; 40 ; 1.19
140 ; pyramid_range3_3d_agents ; 40 ; 1.2
141 ; pyramid_range3_3d_agents ; 30 ; 1.22
142 ; pyramid_range3_3d_agents ; 50 ; 1.22
143 ; pyramid_range3_3d_agents ; 50 ; 1.28
144 ; pyramid_range3_3d_agents ; 50 ; 1.3
145 ; pyramid_range3_3d_agents ; 80 ; 1.3
146 ; pyramid_range3_3d_agents ; 80 ; 1.35
147 ; pyramid_range3_3d_agents ; 20 ; 1.37
148 ; pyramid_range3_3d_agents ; 50 ; 1.42
149 ; pyramid_range3_3d_agents ; 30 ; 1.5
150 ; pyramid_range3_3d_agents ; 50 ; 1.5
151 ; pyramid_range3_3d_agents ; 60 ; 1.52
152 ; pyramid_range3_3d_agents ; 80 ; 1.52
153 ; pyramid_range3_3d_agents ; 50 ; 1.56
154 ; pyramid_range3_3d_agents ; 50 ; 1.6
155 ; pyramid_range3_3d_agents ; 40 ; 1.62
156 ; pyramid_range3_3d_agents ; 30 ; 1.65
157 ; pyramid_range3_3d_agents ; 60 ; 1.66
158 ; pyramid_range3_3d_agents ; 60 ; 1.74
159 ; pyramid_range3_3d_agents ; 50 ; 1.85
160 ; pyramid_range3_3d_agents ; 60 ; 1.85
161 ; pyramid_range3_3d_agents ; 50 ; 1.9
162 ; pyramid_range3_3d_agents ; 100 ; 1.93
163 ; pyramid_range3_3d_agents ; 40 ; 1.98
164 ; pyramid_range3_3d_agents ; 40 ; 1.99
165 ; pyramid_range3_3d_agents ; 50 ; 2.05
166 ; pyramid_range3_3d_agents ; 60 ; 2.09
167 ; pyramid_range3_3d_agents ; 60 ; 2.17
168 ; pyramid_range3_3d_agents ; 40 ; 2.21
169 ; pyramid_range3_3d_agents ; 40 ; 2.33
170 ; pyramid_range3_3d_agents ; 80 ; 2.62
171 ; pyramid_range3_3d_agents ; 50 ; 2.63
172 ; pyramid_range3_3d_agents ; 60 ; 2.63
173 ; pyramid_range3_3d_agents ; 80 ; 2.81
174 ; pyramid_range3_3d_agents ; 60 ; 2.82
175 ; pyramid_range3_3d_agents ; 100 ; 2.96
176 ; pyramid_range3_3d_agents ; 80 ; 2.97
177 ; pyramid_range3_3d_agents ; 50 ; 2.98
178 ; pyramid_range3_3d_agents ; 60 ; 2.98
179 ; pyramid_range3_3d_agents ; 60 ; 3.13
180 ; pyramid_range3_3d_agents ; 80 ; 3.13
181 ; pyramid_range3_3d_agents ; 80 ; 3.14
182 ; pyramid_range3_3d_agents ; 60 ; 3.19
183 ; pyramid_range3_3d_agents ; 60 ; 3.21
184 ; pyramid_range3_3d_agents ; 60 ; 3.38
185 ; pyramid_range3_3d_agents ; 60 ; 3.53
186 ; pyramid_range3_3d_agents ; 80 ; 3.55
187 ; pyramid_range3_3d_agents ; 100 ; 3.73
188 ; pyramid_range3_3d_agents ; 150 ; 3.77
189 ; pyramid_range3_3d_agents ; 60 ; 3.83
190 ; pyramid_range3_3d_agents ; 100 ; 4.0
191 ; pyramid_range3_3d_agents ; 80 ; 4.15
192 ; pyramid_range3_3d_agents ; 80 ; 4.17
193 ; pyramid_range3_3d_agents ; 150 ; 4.24
194 ; pyramid_range3_3d_agents ; 80 ; 4.48
195 ; pyramid_range3_3d_agents ; 100 ; 4.61
196 ; pyramid_range3_3d_agents ; 60 ; 4.73
197 ; pyramid_range3_3d_agents ; 100 ; 4.9
198 ; pyramid_range3_3d_agents ; 100 ; 5.12
199 ; pyramid_range3_3d_agents ; 80 ; 5.31
200 ; pyramid_range3_3d_agents ; 100 ; 5.4
201 ; pyramid_range3_3d_agents ; 60 ; 5.44
202 ; pyramid_range3_3d_agents ; 100 ; 5.45
203 ; pyramid_range3_3d_agents ; 80 ; 5.7
204 ; pyramid_range3_3d_agents ; 175 ; 5.82
205 ; pyramid_range3_3d_agents ; 60 ; 6.05
206 ; pyramid_range3_3d_agents ; 100 ; 6.07
207 ; pyramid_range3_3d_agents ; 100 ; 6.1
208 ; pyramid_range3_3d_agents ; 100 ; 6.13
209 ; pyramid_range3_3d_agents ; 80 ; 6.18
210 ; pyramid_range3_3d_agents ; 175 ; 6.24
211 ; pyramid_range3_3d_agents ; 100 ; 6.27
212 ; pyramid_range3_3d_agents ; 80 ; 6.35
213 ; pyramid_range3_3d_agents ; 175 ; 6.96
214 ; pyramid_range3_3d_agents ; 175 ; 7.04
215 ; pyramid_range3_3d_agents ; 80 ; 7.75
216 ; pyramid_range3_3d_agents ; 125 ; 7.8
217 ; pyramid_range3_3d_agents ; 100 ; 8.11
218 ; pyramid_range3_3d_agents ; 125 ; 8.52
219 ; pyramid_range3_3d_agents ; 125 ; 8.98
220 ; pyramid_range3_3d_agents ; 100 ; 9.02
221 ; pyramid_range3_3d_agents ; 100 ; 9.11
222 ; pyramid_range3_3d_agents ; 125 ; 9.16
223 ; pyramid_range3_3d_agents ; 125 ; 9.19
224 ; pyramid_range3_3d_agents ; 200 ; 9.83
225 ; pyramid_range3_3d_agents ; 100 ; 9.91
226 ; pyramid_range3_3d_agents ; 125 ; 10.16
227 ; pyramid_range3_3d_agents ; 150 ; 10.16
228 ; pyramid_range3_3d_agents ; 125 ; 10.22
229 ; pyramid_range3_3d_agents ; 150 ; 10.62
230 ; pyramid_range3_3d_agents ; 125 ; 10.66
231 ; pyramid_range3_3d_agents ; 100 ; 10.74
232 ; pyramid_range3_3d_agents ; 80 ; 10.79
233 ; pyramid_range3_3d_agents ; 150 ; 10.81
234 ; pyramid_range3_3d_agents ; 225 ; 10.81
235 ; pyramid_range3_3d_agents ; 150 ; 10.97
236 ; pyramid_range3_3d_agents ; 175 ; 11.41
237 ; pyramid_range3_3d_agents ; 150 ; 11.73
238 ; pyramid_range3_3d_agents ; 175 ; 11.77
239 ; pyramid_range3_3d_agents ; 100 ; 12.02
240 ; pyramid_range3_3d_agents ; 250 ; 12.52
241 ; pyramid_range3_3d_agents ; 100 ; 12.68
242 ; pyramid_range3_3d_agents ; 150 ; 13.22
243 ; pyramid_range3_3d_agents ; 125 ; 13.5
244 ; pyramid_range3_3d_agents ; 125 ; 13.95
245 ; pyramid_range3_3d_agents ; 125 ; 14.69
246 ; pyramid_range3_3d_agents ; 175 ; 14.69
247 ; pyramid_range3_3d_agents ; 200 ; 15.0
248 ; pyramid_range3_3d_agents ; 150 ; 15.02
249 ; pyramid_range3_3d_agents ; 125 ; 15.12
250 ; pyramid_range3_3d_agents ; 175 ; 15.19
251 ; pyramid_range3_3d_agents ; 150 ; 15.39
252 ; pyramid_range3_3d_agents ; 125 ; 16.14
253 ; pyramid_range3_3d_agents ; 125 ; 16.18
254 ; pyramid_range3_3d_agents ; 175 ; 16.18
255 ; pyramid_range3_3d_agents ; 150 ; 16.38
256 ; pyramid_range3_3d_agents ; 200 ; 16.52
257 ; pyramid_range3_3d_agents ; 225 ; 16.6
258 ; pyramid_range3_3d_agents ; 80 ; 16.82
259 ; pyramid_range3_3d_agents ; 150 ; 17.01
260 ; pyramid_range3_3d_agents ; 80 ; 17.25
261 ; pyramid_range3_3d_agents ; 125 ; 17.4
262 ; pyramid_range3_3d_agents ; 125 ; 17.58
263 ; pyramid_range3_3d_agents ; 200 ; 18.65
264 ; pyramid_range3_3d_agents ; 200 ; 18.86
265 ; pyramid_range3_3d_agents ; 125 ; 18.9
266 ; pyramid_range3_3d_agents ; 150 ; 19.59
267 ; pyramid_range3_3d_agents ; 150 ; 19.97
268 ; pyramid_range3_3d_agents ; 150 ; 20.02
269 ; pyramid_range3_3d_agents ; 225 ; 20.26
270 ; pyramid_range3_3d_agents ; 200 ; 20.7
271 ; pyramid_range3_3d_agents ; 200 ; 20.76
272 ; pyramid_range3_3d_agents ; 225 ; 21.23
273 ; pyramid_range3_3d_agents ; 150 ; 22.03
274 ; pyramid_range3_3d_agents ; 200 ; 22.57
275 ; pyramid_range3_3d_agents ; 200 ; 23.23
276 ; pyramid_range3_3d_agents ; 175 ; 23.53
277 ; pyramid_range3_3d_agents ; 175 ; 24.06
278 ; pyramid_range3_3d_agents ; 200 ; 26.03
279 ; pyramid_range3_3d_agents ; 175 ; 26.34
280 ; pyramid_range3_3d_agents ; 125 ; 26.8
281 ; pyramid_range3_3d_agents ; 225 ; 26.87
282 ; pyramid_range3_3d_agents ; 175 ; 27.98
283 ; pyramid_range3_3d_agents ; 150 ; 28.33
284 ; pyramid_range3_3d_agents ; 150 ; 28.67
285 ; pyramid_range3_3d_agents ; 225 ; 28.81
286 ; pyramid_range3_3d_agents ; 200 ; 28.97
287 ; pyramid_range3_3d_agents ; 200 ; 29.54
288 ; pyramid_range3_3d_agents ; 175 ; 31.27
289 ; pyramid_range3_3d_agents ; 225 ; 31.52
290 ; pyramid_range3_3d_agents ; 200 ; 32.27
291 ; pyramid_range3_3d_agents ; 175 ; 32.84
292 ; pyramid_range3_3d_agents ; 150 ; 33.07
293 ; pyramid_range3_3d_agents ; 250 ; 33.69
294 ; pyramid_range3_3d_agents ; 175 ; 36.24
295 ; pyramid_range3_3d_agents ; 200 ; 37.88
296 ; pyramid_range3_3d_agents ; 225 ; 39.84
297 ; pyramid_range3_3d_agents ; 225 ; 41.08
298 ; pyramid_range3_3d_agents ; 200 ; 41.14
299 ; pyramid_range3_3d_agents ; 150 ; 42.58
300 ; pyramid_range3_3d_agents ; 225 ; 43.8
301 ; pyramid_range3_3d_agents ; 200 ; 44.91
302 ; pyramid_range3_3d_agents ; 175 ; 45.43
303 ; pyramid_range3_3d_agents ; 225 ; 46.78
304 ; pyramid_range3_3d_agents ; 175 ; 49.77
305 ; pyramid_range3_3d_agents ; 250 ; 51.16
306 ; pyramid_range3_3d_agents ; 175 ; 51.45
307 ; pyramid_range3_3d_agents ; 250 ; 53.22
308 ; pyramid_range3_3d_agents ; 250 ; 55.13
309 ; pyramid_range3_3d_agents ; 200 ; 57.63
310 ; pyramid_range3_3d_agents ; 225 ; 63.0
311 ; pyramid_range3_3d_agents ; 125 ; 63.95
312 ; pyramid_range3_3d_agents ; 200 ; 65.65
313 ; pyramid_range3_3d_agents ; 175 ; 66.62
314 ; pyramid_range3_3d_agents ; 250 ; 73.6
315 ; pyramid_range3_3d_agents ; 225 ; 75.45
316 ; pyramid_range3_3d_agents ; 225 ; 79.72
317 ; pyramid_range3_3d_agents ; 250 ; 81.92
318 ; pyramid_range3_3d_agents ; 200 ; 93.01
319 ; pyramid_range3_3d_agents ; 250 ; 104.18
