id ; Experiment ; nb_agents ; cost
166 ; offices_range1_agents ; 50 ; 407.0
167 ; offices_range1_agents ; 60 ; 433.0
168 ; offices_range1_agents ; 20 ; 436.0
169 ; offices_range1_agents ; 80 ; 441.0
170 ; offices_range1_agents ; 80 ; 445.0
171 ; offices_range1_agents ; 80 ; 446.0
172 ; offices_range1_agents ; 80 ; 450.0
173 ; offices_range1_agents ; 80 ; 450.0
174 ; offices_range1_agents ; 60 ; 451.0
175 ; offices_range1_agents ; 80 ; 452.0
176 ; offices_range1_agents ; 50 ; 467.0
177 ; offices_range1_agents ; 10 ; 470.0
178 ; offices_range1_agents ; 80 ; 470.0
179 ; offices_range1_agents ; 50 ; 473.0
180 ; offices_range1_agents ; 80 ; 474.0
181 ; offices_range1_agents ; 40 ; 499.0
182 ; offices_range1_agents ; 100 ; 501.0
183 ; offices_range1_agents ; 80 ; 518.0
184 ; offices_range1_agents ; 10 ; 543.0
185 ; offices_range1_agents ; 80 ; 553.0
186 ; offices_range1_agents ; 100 ; 563.0
187 ; offices_range1_agents ; 30 ; 609.0
188 ; offices_range1_agents ; 50 ; 638.0
189 ; offices_range1_agents ; 100 ; 639.0
190 ; offices_range1_agents ; 125 ; 646.0
191 ; offices_range1_agents ; 80 ; 647.0
192 ; offices_range1_agents ; 40 ; 673.0
193 ; offices_range1_agents ; 80 ; 676.0
194 ; offices_range1_agents ; 100 ; 717.0
195 ; offices_range1_agents ; 80 ; 770.0
196 ; offices_range1_agents ; 100 ; 784.0
197 ; offices_range1_agents ; 80 ; 795.0
198 ; offices_range1_agents ; 10 ; 813.0
199 ; offices_range1_agents ; 125 ; 856.0
200 ; offices_range1_agents ; 100 ; 867.0
201 ; offices_range1_agents ; 80 ; 886.0
202 ; offices_range1_agents ; 125 ; 912.0
203 ; offices_range1_agents ; 100 ; 968.0
204 ; offices_range1_agents ; 125 ; 968.0
205 ; offices_range1_agents ; 100 ; 972.0
206 ; offices_range1_agents ; 100 ; 982.0
207 ; offices_range1_agents ; 100 ; 983.0
208 ; offices_range1_agents ; 125 ; 994.0
209 ; offices_range1_agents ; 125 ; 1054.0
210 ; offices_range1_agents ; 100 ; 1125.0
211 ; offices_range1_agents ; 80 ; 1126.0
212 ; offices_range1_agents ; 150 ; 1164.0
213 ; offices_range1_agents ; 80 ; 1168.0
214 ; offices_range1_agents ; 150 ; 1208.0
215 ; offices_range1_agents ; 125 ; 1219.0
216 ; offices_range1_agents ; 80 ; 1329.0
217 ; offices_range1_agents ; 100 ; 1444.0
218 ; offices_range1_agents ; 125 ; 2350.0
219 ; offices_range1_agents ; 150 ; 2630.0
