id ; Experiment ; nb_agents ; time
227 ; pyramid_range3_3d_agents ; 150 ; 10.94
228 ; pyramid_range3_3d_agents ; 125 ; 11.04
229 ; pyramid_range3_3d_agents ; 100 ; 11.19
230 ; pyramid_range3_3d_agents ; 150 ; 11.25
231 ; pyramid_range3_3d_agents ; 100 ; 11.75
232 ; pyramid_range3_3d_agents ; 150 ; 12.37
233 ; pyramid_range3_3d_agents ; 100 ; 12.67
234 ; pyramid_range3_3d_agents ; 125 ; 12.76
235 ; pyramid_range3_3d_agents ; 175 ; 12.76
236 ; pyramid_range3_3d_agents ; 100 ; 12.83
237 ; pyramid_range3_3d_agents ; 250 ; 12.93
238 ; pyramid_range3_3d_agents ; 175 ; 13.05
239 ; pyramid_range3_3d_agents ; 175 ; 13.11
240 ; pyramid_range3_3d_agents ; 150 ; 13.21
241 ; pyramid_range3_3d_agents ; 150 ; 13.48
242 ; pyramid_range3_3d_agents ; 175 ; 13.98
243 ; pyramid_range3_3d_agents ; 150 ; 14.48
244 ; pyramid_range3_3d_agents ; 150 ; 14.79
245 ; pyramid_range3_3d_agents ; 175 ; 14.79
246 ; pyramid_range3_3d_agents ; 150 ; 15.2
247 ; pyramid_range3_3d_agents ; 150 ; 15.34
248 ; pyramid_range3_3d_agents ; 150 ; 15.55
249 ; pyramid_range3_3d_agents ; 125 ; 15.66
250 ; pyramid_range3_3d_agents ; 100 ; 16.72
251 ; pyramid_range3_3d_agents ; 200 ; 16.85
252 ; pyramid_range3_3d_agents ; 175 ; 17.13
253 ; pyramid_range3_3d_agents ; 80 ; 17.36
254 ; pyramid_range3_3d_agents ; 175 ; 18.15
255 ; pyramid_range3_3d_agents ; 175 ; 18.67
256 ; pyramid_range3_3d_agents ; 175 ; 19.47
257 ; pyramid_range3_3d_agents ; 225 ; 19.92
258 ; pyramid_range3_3d_agents ; 125 ; 20.33
259 ; pyramid_range3_3d_agents ; 150 ; 20.95
260 ; pyramid_range3_3d_agents ; 225 ; 21.21
261 ; pyramid_range3_3d_agents ; 80 ; 21.32
262 ; pyramid_range3_3d_agents ; 150 ; 21.88
263 ; pyramid_range3_3d_agents ; 125 ; 21.9
264 ; pyramid_range3_3d_agents ; 150 ; 22.16
265 ; pyramid_range3_3d_agents ; 225 ; 22.4
266 ; pyramid_range3_3d_agents ; 175 ; 22.48
267 ; pyramid_range3_3d_agents ; 150 ; 22.96
268 ; pyramid_range3_3d_agents ; 100 ; 23.49
269 ; pyramid_range3_3d_agents ; 275 ; 23.9
270 ; pyramid_range3_3d_agents ; 150 ; 24.96
271 ; pyramid_range3_3d_agents ; 200 ; 25.97
272 ; pyramid_range3_3d_agents ; 200 ; 26.51
273 ; pyramid_range3_3d_agents ; 100 ; 26.7
274 ; pyramid_range3_3d_agents ; 150 ; 29.45
275 ; pyramid_range3_3d_agents ; 225 ; 29.77
276 ; pyramid_range3_3d_agents ; 80 ; 30.65
277 ; pyramid_range3_3d_agents ; 275 ; 31.0
278 ; pyramid_range3_3d_agents ; 175 ; 32.34
279 ; pyramid_range3_3d_agents ; 200 ; 32.36
280 ; pyramid_range3_3d_agents ; 200 ; 32.59
281 ; pyramid_range3_3d_agents ; 225 ; 32.74
282 ; pyramid_range3_3d_agents ; 200 ; 34.39
283 ; pyramid_range3_3d_agents ; 200 ; 34.79
284 ; pyramid_range3_3d_agents ; 150 ; 35.05
285 ; pyramid_range3_3d_agents ; 175 ; 35.51
286 ; pyramid_range3_3d_agents ; 200 ; 36.6
287 ; pyramid_range3_3d_agents ; 250 ; 37.81
288 ; pyramid_range3_3d_agents ; 40 ; 39.87
289 ; pyramid_range3_3d_agents ; 225 ; 40.98
290 ; pyramid_range3_3d_agents ; 225 ; 41.9
291 ; pyramid_range3_3d_agents ; 200 ; 42.01
292 ; pyramid_range3_3d_agents ; 150 ; 42.56
293 ; pyramid_range3_3d_agents ; 200 ; 43.91
294 ; pyramid_range3_3d_agents ; 225 ; 44.0
295 ; pyramid_range3_3d_agents ; 200 ; 44.72
296 ; pyramid_range3_3d_agents ; 200 ; 45.95
297 ; pyramid_range3_3d_agents ; 275 ; 45.97
298 ; pyramid_range3_3d_agents ; 125 ; 46.19
299 ; pyramid_range3_3d_agents ; 225 ; 49.11
300 ; pyramid_range3_3d_agents ; 200 ; 50.42
301 ; pyramid_range3_3d_agents ; 250 ; 52.27
302 ; pyramid_range3_3d_agents ; 250 ; 52.59
303 ; pyramid_range3_3d_agents ; 200 ; 53.86
304 ; pyramid_range3_3d_agents ; 125 ; 54.36
305 ; pyramid_range3_3d_agents ; 200 ; 54.48
306 ; pyramid_range3_3d_agents ; 250 ; 54.82
307 ; pyramid_range3_3d_agents ; 225 ; 54.98
308 ; pyramid_range3_3d_agents ; 275 ; 55.65
309 ; pyramid_range3_3d_agents ; 275 ; 57.2
310 ; pyramid_range3_3d_agents ; 175 ; 59.51
311 ; pyramid_range3_3d_agents ; 250 ; 64.25
312 ; pyramid_range3_3d_agents ; 175 ; 64.67
313 ; pyramid_range3_3d_agents ; 200 ; 64.87
314 ; pyramid_range3_3d_agents ; 275 ; 65.1
315 ; pyramid_range3_3d_agents ; 175 ; 65.57
316 ; pyramid_range3_3d_agents ; 175 ; 68.44
317 ; pyramid_range3_3d_agents ; 250 ; 70.71
318 ; pyramid_range3_3d_agents ; 275 ; 70.73
319 ; pyramid_range3_3d_agents ; 200 ; 72.44
320 ; pyramid_range3_3d_agents ; 225 ; 73.55
321 ; pyramid_range3_3d_agents ; 250 ; 75.87
322 ; pyramid_range3_3d_agents ; 200 ; 77.08
323 ; pyramid_range3_3d_agents ; 225 ; 80.81
324 ; pyramid_range3_3d_agents ; 175 ; 83.14
325 ; pyramid_range3_3d_agents ; 300 ; 84.61
326 ; pyramid_range3_3d_agents ; 250 ; 84.65
327 ; pyramid_range3_3d_agents ; 275 ; 86.42
328 ; pyramid_range3_3d_agents ; 250 ; 97.81
329 ; pyramid_range3_3d_agents ; 225 ; 106.88
330 ; pyramid_range3_3d_agents ; 250 ; 114.72
331 ; pyramid_range3_3d_agents ; 225 ; 117.97
332 ; pyramid_range3_3d_agents ; 225 ; 118.86
333 ; pyramid_range3_3d_agents ; 275 ; 124.81
334 ; pyramid_range3_3d_agents ; 250 ; 137.33
335 ; pyramid_range3_3d_agents ; 275 ; 141.46
336 ; pyramid_range3_3d_agents ; 250 ; 142.55
