id ; Experiment ; nb_agents ; time
109 ; offices_range1_agents ; 40 ; 0.48
110 ; offices_range1_agents ; 20 ; 0.5
111 ; offices_range1_agents ; 20 ; 0.53
112 ; offices_range1_agents ; 30 ; 0.53
113 ; offices_range1_agents ; 30 ; 0.54
114 ; offices_range1_agents ; 40 ; 0.55
115 ; offices_range1_agents ; 30 ; 0.56
116 ; offices_range1_agents ; 40 ; 0.57
117 ; offices_range1_agents ; 40 ; 0.58
118 ; offices_range1_agents ; 30 ; 0.59
119 ; offices_range1_agents ; 20 ; 0.6
120 ; offices_range1_agents ; 30 ; 0.6
121 ; offices_range1_agents ; 40 ; 0.61
122 ; offices_range1_agents ; 40 ; 0.61
123 ; offices_range1_agents ; 40 ; 0.61
124 ; offices_range1_agents ; 30 ; 0.63
125 ; offices_range1_agents ; 30 ; 0.64
126 ; offices_range1_agents ; 50 ; 0.66
127 ; offices_range1_agents ; 20 ; 0.7
128 ; offices_range1_agents ; 50 ; 0.76
129 ; offices_range1_agents ; 40 ; 0.78
130 ; offices_range1_agents ; 30 ; 0.82
131 ; offices_range1_agents ; 40 ; 0.86
132 ; offices_range1_agents ; 50 ; 0.92
133 ; offices_range1_agents ; 50 ; 0.93
134 ; offices_range1_agents ; 60 ; 0.94
135 ; offices_range1_agents ; 50 ; 0.95
136 ; offices_range1_agents ; 40 ; 0.96
137 ; offices_range1_agents ; 40 ; 0.97
138 ; offices_range1_agents ; 50 ; 1.0
139 ; offices_range1_agents ; 30 ; 1.04
140 ; offices_range1_agents ; 50 ; 1.1
141 ; offices_range1_agents ; 40 ; 1.11
142 ; offices_range1_agents ; 40 ; 1.12
143 ; offices_range1_agents ; 40 ; 1.14
144 ; offices_range1_agents ; 30 ; 1.18
145 ; offices_range1_agents ; 60 ; 1.21
146 ; offices_range1_agents ; 50 ; 1.22
147 ; offices_range1_agents ; 40 ; 1.24
148 ; offices_range1_agents ; 50 ; 1.26
149 ; offices_range1_agents ; 50 ; 1.28
150 ; offices_range1_agents ; 50 ; 1.44
151 ; offices_range1_agents ; 50 ; 1.5
152 ; offices_range1_agents ; 60 ; 1.53
153 ; offices_range1_agents ; 50 ; 1.76
154 ; offices_range1_agents ; 60 ; 1.76
155 ; offices_range1_agents ; 60 ; 1.84
156 ; offices_range1_agents ; 50 ; 1.88
157 ; offices_range1_agents ; 40 ; 1.89
158 ; offices_range1_agents ; 50 ; 1.9
159 ; offices_range1_agents ; 60 ; 1.9
160 ; offices_range1_agents ; 60 ; 1.93
161 ; offices_range1_agents ; 50 ; 1.94
162 ; offices_range1_agents ; 40 ; 1.96
163 ; offices_range1_agents ; 50 ; 2.04
164 ; offices_range1_agents ; 60 ; 2.05
165 ; offices_range1_agents ; 50 ; 2.07
166 ; offices_range1_agents ; 50 ; 2.35
167 ; offices_range1_agents ; 60 ; 2.52
168 ; offices_range1_agents ; 60 ; 2.6
169 ; offices_range1_agents ; 60 ; 3.05
170 ; offices_range1_agents ; 60 ; 3.6
171 ; offices_range1_agents ; 80 ; 3.88
172 ; offices_range1_agents ; 60 ; 4.01
173 ; offices_range1_agents ; 80 ; 4.16
174 ; offices_range1_agents ; 100 ; 4.65
175 ; offices_range1_agents ; 60 ; 4.9
176 ; offices_range1_agents ; 60 ; 5.03
177 ; offices_range1_agents ; 80 ; 5.14
178 ; offices_range1_agents ; 60 ; 5.51
179 ; offices_range1_agents ; 80 ; 5.77
180 ; offices_range1_agents ; 60 ; 6.14
181 ; offices_range1_agents ; 80 ; 6.4
182 ; offices_range1_agents ; 100 ; 6.56
183 ; offices_range1_agents ; 80 ; 6.59
184 ; offices_range1_agents ; 100 ; 6.63
185 ; offices_range1_agents ; 100 ; 6.86
186 ; offices_range1_agents ; 80 ; 7.18
187 ; offices_range1_agents ; 80 ; 7.36
188 ; offices_range1_agents ; 80 ; 7.38
189 ; offices_range1_agents ; 80 ; 7.48
190 ; offices_range1_agents ; 80 ; 7.54
191 ; offices_range1_agents ; 60 ; 7.62
192 ; offices_range1_agents ; 80 ; 7.87
193 ; offices_range1_agents ; 100 ; 8.6
194 ; offices_range1_agents ; 80 ; 9.18
195 ; offices_range1_agents ; 80 ; 9.79
196 ; offices_range1_agents ; 100 ; 9.81
197 ; offices_range1_agents ; 100 ; 10.32
198 ; offices_range1_agents ; 100 ; 10.76
199 ; offices_range1_agents ; 50 ; 11.51
200 ; offices_range1_agents ; 100 ; 12.24
201 ; offices_range1_agents ; 100 ; 12.74
202 ; offices_range1_agents ; 60 ; 13.2
203 ; offices_range1_agents ; 80 ; 13.46
204 ; offices_range1_agents ; 100 ; 13.47
205 ; offices_range1_agents ; 125 ; 14.53
206 ; offices_range1_agents ; 80 ; 15.02
207 ; offices_range1_agents ; 125 ; 15.59
208 ; offices_range1_agents ; 100 ; 16.35
209 ; offices_range1_agents ; 125 ; 16.76
210 ; offices_range1_agents ; 100 ; 17.11
211 ; offices_range1_agents ; 80 ; 18.42
212 ; offices_range1_agents ; 100 ; 20.08
213 ; offices_range1_agents ; 100 ; 25.36
214 ; offices_range1_agents ; 125 ; 25.89
215 ; offices_range1_agents ; 100 ; 26.35
216 ; offices_range1_agents ; 80 ; 26.69
217 ; offices_range1_agents ; 125 ; 28.19
218 ; offices_range1_agents ; 125 ; 28.45
219 ; offices_range1_agents ; 150 ; 31.54
220 ; offices_range1_agents ; 125 ; 32.66
221 ; offices_range1_agents ; 100 ; 33.2
222 ; offices_range1_agents ; 150 ; 33.8
223 ; offices_range1_agents ; 125 ; 34.46
224 ; offices_range1_agents ; 80 ; 36.19
225 ; offices_range1_agents ; 125 ; 38.23
226 ; offices_range1_agents ; 150 ; 38.71
227 ; offices_range1_agents ; 125 ; 38.75
228 ; offices_range1_agents ; 150 ; 39.83
229 ; offices_range1_agents ; 175 ; 40.44
230 ; offices_range1_agents ; 150 ; 40.95
231 ; offices_range1_agents ; 125 ; 42.62
232 ; offices_range1_agents ; 60 ; 46.19
233 ; offices_range1_agents ; 125 ; 48.11
234 ; offices_range1_agents ; 100 ; 49.47
235 ; offices_range1_agents ; 125 ; 50.05
236 ; offices_range1_agents ; 125 ; 52.79
237 ; offices_range1_agents ; 80 ; 53.95
238 ; offices_range1_agents ; 150 ; 55.18
239 ; offices_range1_agents ; 150 ; 55.39
240 ; offices_range1_agents ; 150 ; 58.88
241 ; offices_range1_agents ; 100 ; 59.47
242 ; offices_range1_agents ; 125 ; 60.5
243 ; offices_range1_agents ; 125 ; 64.68
244 ; offices_range1_agents ; 150 ; 66.02
245 ; offices_range1_agents ; 150 ; 69.64
246 ; offices_range1_agents ; 175 ; 73.66
247 ; offices_range1_agents ; 175 ; 74.73
248 ; offices_range1_agents ; 150 ; 76.79
249 ; offices_range1_agents ; 150 ; 77.13
250 ; offices_range1_agents ; 200 ; 78.76
251 ; offices_range1_agents ; 125 ; 86.45
252 ; offices_range1_agents ; 150 ; 95.55
253 ; offices_range1_agents ; 200 ; 99.85
254 ; offices_range1_agents ; 150 ; 103.7
255 ; offices_range1_agents ; 150 ; 104.74
256 ; offices_range1_agents ; 150 ; 105.55
257 ; offices_range1_agents ; 200 ; 107.69
258 ; offices_range1_agents ; 200 ; 108.33
259 ; offices_range1_agents ; 200 ; 109.53
260 ; offices_range1_agents ; 175 ; 111.13
