id ; Experiment ; nb_agents ; cost
87 ; offices_range1_agents ; 20 ; 153.0
88 ; offices_range1_agents ; 30 ; 154.0
89 ; offices_range1_agents ; 30 ; 157.0
90 ; offices_range1_agents ; 40 ; 157.0
91 ; offices_range1_agents ; 40 ; 160.0
92 ; offices_range1_agents ; 30 ; 164.0
93 ; offices_range1_agents ; 50 ; 165.0
94 ; offices_range1_agents ; 40 ; 167.0
95 ; offices_range1_agents ; 20 ; 172.0
96 ; offices_range1_agents ; 40 ; 177.0
97 ; offices_range1_agents ; 10 ; 179.0
98 ; offices_range1_agents ; 40 ; 186.0
99 ; offices_range1_agents ; 50 ; 186.0
100 ; offices_range1_agents ; 50 ; 191.0
101 ; offices_range1_agents ; 60 ; 192.0
102 ; offices_range1_agents ; 50 ; 193.0
103 ; offices_range1_agents ; 10 ; 194.0
104 ; offices_range1_agents ; 5 ; 196.0
105 ; offices_range1_agents ; 10 ; 198.0
106 ; offices_range1_agents ; 10 ; 198.0
107 ; offices_range1_agents ; 30 ; 198.0
108 ; offices_range1_agents ; 10 ; 199.0
109 ; offices_range1_agents ; 15 ; 200.0
110 ; offices_range1_agents ; 60 ; 200.0
111 ; offices_range1_agents ; 40 ; 202.0
112 ; offices_range1_agents ; 60 ; 207.0
113 ; offices_range1_agents ; 40 ; 213.0
114 ; offices_range1_agents ; 20 ; 216.0
115 ; offices_range1_agents ; 50 ; 216.0
116 ; offices_range1_agents ; 15 ; 220.0
117 ; offices_range1_agents ; 15 ; 224.0
118 ; offices_range1_agents ; 50 ; 226.0
119 ; offices_range1_agents ; 60 ; 230.0
120 ; offices_range1_agents ; 50 ; 232.0
121 ; offices_range1_agents ; 80 ; 236.0
122 ; offices_range1_agents ; 10 ; 239.0
123 ; offices_range1_agents ; 30 ; 243.0
124 ; offices_range1_agents ; 60 ; 245.0
125 ; offices_range1_agents ; 60 ; 247.0
126 ; offices_range1_agents ; 50 ; 249.0
127 ; offices_range1_agents ; 10 ; 252.0
128 ; offices_range1_agents ; 50 ; 253.0
129 ; offices_range1_agents ; 50 ; 254.0
130 ; offices_range1_agents ; 40 ; 255.0
131 ; offices_range1_agents ; 50 ; 255.0
132 ; offices_range1_agents ; 15 ; 257.0
133 ; offices_range1_agents ; 60 ; 263.0
134 ; offices_range1_agents ; 60 ; 265.0
135 ; offices_range1_agents ; 30 ; 280.0
136 ; offices_range1_agents ; 40 ; 280.0
137 ; offices_range1_agents ; 20 ; 281.0
138 ; offices_range1_agents ; 30 ; 281.0
139 ; offices_range1_agents ; 50 ; 281.0
140 ; offices_range1_agents ; 60 ; 290.0
141 ; offices_range1_agents ; 30 ; 293.0
142 ; offices_range1_agents ; 40 ; 293.0
143 ; offices_range1_agents ; 50 ; 293.0
144 ; offices_range1_agents ; 20 ; 294.0
145 ; offices_range1_agents ; 40 ; 296.0
146 ; offices_range1_agents ; 40 ; 306.0
147 ; offices_range1_agents ; 30 ; 313.0
148 ; offices_range1_agents ; 50 ; 317.0
149 ; offices_range1_agents ; 20 ; 325.0
150 ; offices_range1_agents ; 80 ; 330.0
151 ; offices_range1_agents ; 60 ; 337.0
152 ; offices_range1_agents ; 50 ; 343.0
153 ; offices_range1_agents ; 60 ; 346.0
154 ; offices_range1_agents ; 40 ; 347.0
155 ; offices_range1_agents ; 40 ; 350.0
156 ; offices_range1_agents ; 10 ; 359.0
157 ; offices_range1_agents ; 80 ; 378.0
158 ; offices_range1_agents ; 60 ; 382.0
159 ; offices_range1_agents ; 80 ; 383.0
160 ; offices_range1_agents ; 50 ; 384.0
161 ; offices_range1_agents ; 60 ; 388.0
162 ; offices_range1_agents ; 60 ; 389.0
163 ; offices_range1_agents ; 80 ; 389.0
164 ; offices_range1_agents ; 80 ; 396.0
165 ; offices_range1_agents ; 80 ; 403.0
166 ; offices_range1_agents ; 60 ; 416.0
167 ; offices_range1_agents ; 40 ; 425.0
168 ; offices_range1_agents ; 80 ; 427.0
169 ; offices_range1_agents ; 80 ; 427.0
170 ; offices_range1_agents ; 80 ; 431.0
171 ; offices_range1_agents ; 100 ; 433.0
172 ; offices_range1_agents ; 60 ; 434.0
173 ; offices_range1_agents ; 20 ; 436.0
174 ; offices_range1_agents ; 100 ; 436.0
175 ; offices_range1_agents ; 80 ; 448.0
176 ; offices_range1_agents ; 80 ; 459.0
177 ; offices_range1_agents ; 50 ; 467.0
178 ; offices_range1_agents ; 60 ; 468.0
179 ; offices_range1_agents ; 10 ; 470.0
180 ; offices_range1_agents ; 80 ; 478.0
181 ; offices_range1_agents ; 100 ; 481.0
182 ; offices_range1_agents ; 60 ; 490.0
183 ; offices_range1_agents ; 30 ; 496.0
184 ; offices_range1_agents ; 50 ; 496.0
185 ; offices_range1_agents ; 20 ; 513.0
186 ; offices_range1_agents ; 10 ; 518.0
187 ; offices_range1_agents ; 80 ; 522.0
188 ; offices_range1_agents ; 10 ; 543.0
189 ; offices_range1_agents ; 30 ; 546.0
190 ; offices_range1_agents ; 100 ; 548.0
191 ; offices_range1_agents ; 100 ; 554.0
192 ; offices_range1_agents ; 60 ; 557.0
193 ; offices_range1_agents ; 20 ; 571.0
194 ; offices_range1_agents ; 40 ; 607.0
195 ; offices_range1_agents ; 30 ; 609.0
196 ; offices_range1_agents ; 60 ; 612.0
197 ; offices_range1_agents ; 100 ; 633.0
198 ; offices_range1_agents ; 80 ; 641.0
199 ; offices_range1_agents ; 100 ; 641.0
200 ; offices_range1_agents ; 100 ; 646.0
201 ; offices_range1_agents ; 80 ; 653.0
202 ; offices_range1_agents ; 125 ; 660.0
203 ; offices_range1_agents ; 80 ; 681.0
204 ; offices_range1_agents ; 100 ; 694.0
205 ; offices_range1_agents ; 20 ; 701.0
206 ; offices_range1_agents ; 100 ; 728.0
207 ; offices_range1_agents ; 100 ; 739.0
208 ; offices_range1_agents ; 125 ; 763.0
209 ; offices_range1_agents ; 100 ; 786.0
210 ; offices_range1_agents ; 100 ; 790.0
211 ; offices_range1_agents ; 100 ; 812.0
212 ; offices_range1_agents ; 50 ; 857.0
213 ; offices_range1_agents ; 125 ; 875.0
214 ; offices_range1_agents ; 100 ; 884.0
215 ; offices_range1_agents ; 80 ; 901.0
216 ; offices_range1_agents ; 125 ; 905.0
217 ; offices_range1_agents ; 100 ; 916.0
218 ; offices_range1_agents ; 125 ; 916.0
219 ; offices_range1_agents ; 100 ; 970.0
220 ; offices_range1_agents ; 125 ; 971.0
221 ; offices_range1_agents ; 125 ; 1041.0
222 ; offices_range1_agents ; 125 ; 1109.0
223 ; offices_range1_agents ; 125 ; 1168.0
224 ; offices_range1_agents ; 100 ; 1187.0
225 ; offices_range1_agents ; 150 ; 1227.0
226 ; offices_range1_agents ; 150 ; 1255.0
227 ; offices_range1_agents ; 125 ; 1283.0
228 ; offices_range1_agents ; 150 ; 1288.0
229 ; offices_range1_agents ; 125 ; 1302.0
230 ; offices_range1_agents ; 125 ; 1320.0
231 ; offices_range1_agents ; 125 ; 1377.0
232 ; offices_range1_agents ; 150 ; 1445.0
233 ; offices_range1_agents ; 150 ; 1463.0
234 ; offices_range1_agents ; 125 ; 1473.0
235 ; offices_range1_agents ; 80 ; 1477.0
236 ; offices_range1_agents ; 100 ; 1517.0
237 ; offices_range1_agents ; 150 ; 1530.0
238 ; offices_range1_agents ; 150 ; 1533.0
239 ; offices_range1_agents ; 150 ; 1570.0
240 ; offices_range1_agents ; 175 ; 1597.0
241 ; offices_range1_agents ; 125 ; 1615.0
242 ; offices_range1_agents ; 150 ; 1626.0
243 ; offices_range1_agents ; 80 ; 1628.0
244 ; offices_range1_agents ; 175 ; 1723.0
245 ; offices_range1_agents ; 150 ; 1732.0
246 ; offices_range1_agents ; 200 ; 1760.0
247 ; offices_range1_agents ; 125 ; 1805.0
248 ; offices_range1_agents ; 200 ; 1910.0
249 ; offices_range1_agents ; 200 ; 1971.0
250 ; offices_range1_agents ; 150 ; 2051.0
251 ; offices_range1_agents ; 150 ; 2185.0
252 ; offices_range1_agents ; 150 ; 2236.0
253 ; offices_range1_agents ; 200 ; 2240.0
254 ; offices_range1_agents ; 175 ; 2370.0
255 ; offices_range1_agents ; 150 ; 2450.0
256 ; offices_range1_agents ; 150 ; 2651.0
257 ; offices_range1_agents ; 150 ; 3120.0
258 ; offices_range1_agents ; 200 ; 3638.0
259 ; offices_range1_agents ; 175 ; 4293.0
260 ; offices_range1_agents ; 125 ; 7677.0
